NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MET	NA	434	0.36146703362464905	-0.014589785	No	
row_1	FZD5	NA	569	0.3496686816215515	-0.011355893	No	
row_2	TNFSF9	NA	628	0.345531702041626	-0.0036439872	No	
row_3	HAS2	NA	968	0.319789320230484	-0.013822949	No	
row_4	DCBLD2	NA	1079	0.31323927640914917	-0.010316665	No	
row_5	EDN1	NA	1080	0.31320470571517944	-1.3553369E-4	No	
row_6	RGS16	NA	1112	0.3116147816181183	0.008112505	No	
row_7	IL12B	NA	1180	0.3076264560222626	0.014046034	No	
row_8	TNFSF15	NA	1551	0.2902194857597351	0.001024456	No	
row_9	OSMR	NA	1803	0.2787308096885681	-0.0051483875	No	
row_10	CLEC5A	NA	1824	0.2777429521083832	0.0026661993	No	
row_11	HPN	NA	2120	0.2663518488407135	-0.006579428	No	
row_12	PDPN	NA	2133	0.26574966311454773	0.001330827	No	
row_13	GPC3	NA	2598	0.25103944540023804	-0.018669272	No	
row_14	KCNMB2	NA	2851	0.24392454326152802	-0.02603423	No	
row_15	ITGB8	NA	2892	0.2428412139415741	-0.020567983	No	
row_16	TACR1	NA	3025	0.23940019309520721	-0.020797132	No	
row_17	PCDH7	NA	3105	0.23733912408351898	-0.017876673	No	
row_18	SLC1A2	NA	3161	0.23576007783412933	-0.013550968	No	
row_19	LIF	NA	3236	0.23372125625610352	-0.010444659	No	
row_20	SLC7A2	NA	3240	0.23365645110607147	-0.00303142	No	
row_21	SCN1B	NA	3426	0.22887369990348816	-0.0068193516	No	
row_22	TACR3	NA	3570	0.22559639811515808	-0.008164807	No	
row_23	MMP14	NA	3603	0.22500008344650269	-0.0027929842	No	
row_24	TPBG	NA	3607	0.22492633759975433	0.0043364707	No	
row_25	SELE	NA	3621	0.2246040552854538	0.010848543	No	
row_26	CXCL6	NA	3774	0.22127586603164673	0.008816426	No	
row_27	INHBA	NA	3795	0.22084936499595642	0.014781612	No	
row_28	NPFFR2	NA	3812	0.22066208720207214	0.020983474	No	
row_29	HRH1	NA	4039	0.21633125841617584	0.014299517	No	
row_30	OPRK1	NA	4060	0.21603155136108398	0.020108094	No	
row_31	F3	NA	4192	0.2133183777332306	0.019091811	No	
row_32	MEP1A	NA	4227	0.2125445306301117	0.023937369	No	
row_33	CSF3	NA	4266	0.2118169218301773	0.028516512	No	
row_34	ACVR1B	NA	4275	0.21167340874671936	0.03491171	No	
row_35	ACVR2A	NA	4571	0.2061607390642166	0.023709493	No	
row_36	VIP	NA	5182	0.19420690834522247	-0.00699886	No	
row_37	IRAK2	NA	5406	0.19019460678100586	-0.014350351	No	
