NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ETV5	NA	100	0.599335789680481	0.0698837	Yes	
row_1	AURKA	NA	836	0.48787960410118103	0.0874951	Yes	
row_2	EZH2	NA	968	0.47678887844085693	0.139998	Yes	
row_3	PROX1	NA	1238	0.4610147774219513	0.18221068	Yes	
row_4	TRIM9	NA	2031	0.4243638515472412	0.18835393	Yes	
row_5	MYCN	NA	2369	0.41149407625198364	0.22020958	Yes	
row_6	KCND2	NA	2603	0.40379735827445984	0.25734025	Yes	
row_7	NRSN1	NA	3362	0.38151639699935913	0.2601009	Yes	
row_8	CAND2	NA	4229	0.35935914516448975	0.25356585	Yes	
row_9	KCNB2	NA	4465	0.3537214696407318	0.2842353	Yes	
row_10	SVOP	NA	4573	0.351093590259552	0.32226384	Yes	
row_11	BRINP1	NA	5327	0.3358159065246582	0.319538	Yes	
row_12	RGS7	NA	6301	0.3181290328502655	0.3013521	Yes	
row_13	ST8SIA3	NA	6582	0.31345123052597046	0.32421803	Yes	
row_14	SCG3	NA	7370	0.29996880888938904	0.3149098	Yes	
row_15	SYT11	NA	7647	0.29524365067481995	0.3357105	Yes	
row_16	GNAO1	NA	9486	0.2664760947227478	0.25900385	No	
row_17	PCSK1	NA	9610	0.2643931210041046	0.28509215	No	
row_18	SEZ6	NA	10772	0.24561740458011627	0.24642685	No	
row_19	GPX2	NA	11964	0.22275525331497192	0.20306379	No	
row_20	KIAA0408	NA	12929	0.19767330586910248	0.17016564	No	
row_21	DNMT1	NA	14251	0.14487572014331818	0.10912877	No	
row_22	JAKMIP2	NA	14309	0.14215165376663208	0.12370394	No	
row_23	SEC11C	NA	14340	0.14020445942878723	0.13965504	No	
